share_corona_pre,share_others_pre,share_corona_post,share_others_post,countries
0.0019782393669634025,0.002500268237438859,0.0036084529505582136,0.002418030141745654,Colombia
0.003956478733926805,0.001610408990728336,0.0017842902711323763,0.0017298914886248044,Vietnam
0.0009891196834817012,0.0005600994594892562,0.0006080542264752791,0.0004963325027793711,Uruguay
0.013847675568743818,0.010069977979921074,0.006529106858054226,0.010136636883686387,Taiwan
0.005934718100890208,0.005182642626029761,0.006339712918660287,0.0051305872631625836,South Africa
0.004945598417408506,0.004716057136051013,0.006289872408293461,0.004854240961248794,Ireland
0.0,5.4139666558715454e-05,6.977671451355662e-05,3.999749106646947e-05,Nicaragua
0.0009891196834817012,0.0021006190624781595,0.004565390749601276,0.002022600400520331,Peru
0.0,0.0006083329806052027,0.0007077352472089314,0.0006454140603907574,Sri Lanka
0.0019782393669634025,0.0026183911462942383,0.0036881977671451354,0.0022253149575163014,Indonesia
0.0,0.00011024804826502055,0.0003488835725677831,8.454015157231046e-05,Bolivia
0.008902077151335312,0.005640368897844355,0.006947767145135566,0.006265061555229718,Egypt
0.002967359050445104,0.004473905172897486,0.003189792663476874,0.004079744088779886,New Zealand
0.04154302670623145,0.006081361090904437,0.013018341307814991,0.0076758821492106406,Saudi Arabia
0.002967359050445104,0.002176414595660361,0.004645135566188198,0.002376214582903436,Nigeria
0.0009891196834817012,0.0014017251850838327,0.001893939393939394,0.001289010053005766,Lebanon
0.0019782393669634025,0.0010148726585824661,0.0031299840510366824,0.0012171963758636959,United Arab Emirates
0.0,0.0009380927678264696,0.000687799043062201,0.0005172402822004802,Jersey
0.006923837784371909,0.003936445937605511,0.005263157894736842,0.004486991270547575,Malaysia
0.0019782393669634025,0.0011497296461923572,0.0011263955342902712,0.0011853801897880952,Tunisia
0.0,0.0011940257370131244,0.005083732057416268,0.0014599084239261355,Bangladesh
0.0,5.5124024132510276e-05,0.00023923444976076556,6.817754159057296e-05,Honduras
0.0,0.0003012134175812169,0.00026913875598086123,0.0002845276069046578,Costa Rica
0.0,0.000924311761793342,0.000388755980861244,0.001099021970440036,Slovakia
0.0,0.0003642123023040858,0.0001893939393939394,0.00041179235120706063,Latvia
0.0009891196834817012,0.0007992983499213991,0.0019039074960127591,0.0008454015157231046,Nepal
0.0019782393669634025,0.001662579942139462,0.0013556618819776714,0.0011417465631701285,Georgia
0.0,5.1186593837330974e-05,3.9872408293460924e-05,2.9089084411977793e-05,Liberia
0.0,0.0008642659497918576,0.0004186602870813397,0.0007972227196657664,Bulgaria
0.008902077151335312,0.0043420012580089795,0.0037181020733652315,0.004733339454161512,Thailand
0.0019782393669634025,0.00019490279961137562,0.00017942583732057416,0.0001927151842293529,Myanmar
0.002967359050445104,0.0010335754524845677,0.0014453748006379586,0.0010890225976734186,Ghana
0.0,9.351396951050851e-05,7.974481658692185e-05,8.99943548995563e-05,Grenada
0.0,0.001480473790987419,0.0011463317384370016,0.0016608049131463572,Slovenia
0.0009891196834817012,0.0014184592638383448,0.0015350877192982456,0.001558993117704435,Croatia
0.0,3.838994537799823e-05,0.0,2.99981182998521e-05,Tajikistan
0.0,0.00011418547856019987,0.0002192982456140351,0.00012817377819027714,Guatemala
0.0019782393669634025,0.00379962023484803,0.00798444976076555,0.0041770107147824365,Pakistan
0.0,0.0008268603619876542,0.0006080542264752791,0.0008235847024141213,Ukraine
0.0,7.579553318220164e-05,7.974481658692185e-05,7.272271102994449e-05,Montenegro
0.003956478733926805,0.0033241755267051287,0.003289473684210526,0.003306156250198851,Argentina
0.0,0.00042622682945315984,0.0006778309409888357,0.0005317848244064691,Algeria
0.0,0.00024116760557973247,0.0001594896331738437,0.0002581656241563029,Belarus
0.0009891196834817012,0.000334681575090241,0.00033891547049441786,0.0004045200801040662,Kazakhstan
0.0,0.0006555821441473544,0.0010067783094098884,0.0007017741614389643,Cyprus
0.0009891196834817012,0.0004518201263718253,0.0005482456140350877,0.0004772427911340107,Luxembourg
0.0,0.00016045028452855672,0.0004884370015948963,0.00018544291312635843,Bahrain
0.0019782393669634025,0.0022276011894976923,0.0026515151515151517,0.002780734663007502,Ethiopia
0.002967359050445104,0.00018112179357824805,0.00027910685805422646,0.00020180552310809595,Rwanda
0.0,0.00026282347220321867,0.00045853269537480065,0.00024271204806243973,Senegal
0.002967359050445104,0.0008810000285463696,0.0010067783094098884,0.0009817565989042505,Uganda
0.0,0.00027562012066255137,0.0005083732057416268,0.0002836185730167835,Zimbabwe
0.0009891196834817012,0.0006654257198853026,0.0013257575757575758,0.0006690489414754893,Iraq
0.0,0.00010926369069122573,0.00017942583732057416,8.908532101168199e-05,Paraguay
0.0,1.5749721180717224e-05,3.9872408293460924e-05,1.6362609981737508e-05,Dominica
0.0019782393669634025,0.0007855173438882715,0.0006379585326953748,0.0007644974997022914,Tanzania
0.0,0.0002569173267604497,0.0003787878787878788,0.0002863456746804064,Zambia
0.0,0.0005541933140464873,0.0008871610845295056,0.0005772365188001843,Cameroon
0.0019782393669634025,0.0010444033857963109,0.00257177033492823,0.0011244749193005167,Jordan
0.0,0.00021655866623486182,0.00026913875598086123,0.00021180489587471331,Panama
0.0009891196834817012,0.0013564447366892708,0.0014952153110047847,0.0013171901035298696,Kenya
0.0,0.00011516983613399469,0.0002890749601275917,0.00011908343931153409,Guinea
0.004945598417408506,0.0011950100945869193,0.002930622009569378,0.0014162747973081688,Qatar
0.0,0.0007215341015916078,0.00042862838915470495,0.0006635947381482435,Estonia
0.0,0.0004370547627649029,0.0011862041467304626,0.00048360602834913085,Kuwait
0.0,0.00047446035056910636,0.00016945773524720893,0.00041724655453430646,Iceland
0.0,0.000260854757055629,0.0002890749601275917,0.00021816813308983345,Mali
0.0,0.0004498514112242357,0.00129585326953748,0.00043542723229179263,Oman
0.0,0.00010237318767466195,0.0003189792663476874,0.00012908281207815145,Yemen
0.0009891196834817012,0.0006073486230314079,0.0012659489633173844,0.0005945081626697961,Ecuador
0.0,0.00027365140551496175,0.0004685007974481659,0.0002681649969229203,Cuba
0.0009891196834817012,0.00013190391488850675,0.00011961722488038278,0.00011544730376003687,Madagascar
0.0,0.00020966816321829802,0.00014952153110047846,0.0001645351337052494,Benin
0.0,0.00029235419941706347,0.0007077352472089314,0.0003454328773922363,Sudan
0.0,0.00016143464210235153,4.984051036682616e-05,0.00014180928650839176,Mongolia
0.0,0.00022246481167763078,0.0004385964912280702,0.0002099868280989647,Venezuela
0.0,0.00017620000570927393,0.000129585326953748,0.0001645351337052494,Armenia
0.0009891196834817012,0.0007422056106412991,0.0017045454545454545,0.0007717697708052859,Philippines
0.0,0.00011418547856019987,0.000259170653907496,9.726662600255075e-05,Democratic Republic of the Congo
0.0009891196834817012,8.465475134635507e-05,0.00019936204146730463,8.544918546018477e-05,Mauritius
0.0,0.00016537207239753084,0.000388755980861244,0.00014271832039626606,Malta
0.0,0.00011123240583881539,0.0001594896331738437,0.00012999184596602576,Albania
0.0,2.953072721384479e-06,0.0,1.818067775748612e-06,Turkmenistan
0.0,0.0003533843689923427,0.000259170653907496,0.0003617954873739738,Malawi
0.0,8.268603619876542e-05,6.977671451355662e-05,8.181304990868755e-05,Monaco
0.0,6.8905030165637846e-06,7.974481658692185e-05,1.7271643869611817e-05,Liechtenstein
0.0,9.843575737948265e-05,0.000129585326953748,7.817691435719032e-05,Trinidad and Tobago
0.0,3.937430295179306e-05,4.984051036682616e-05,3.181618607560071e-05,Chad
0.0,5.5124024132510276e-05,5.980861244019139e-05,7.272271102994449e-05,Uzbekistan
0.0,0.0001791530784306584,0.00014952153110047846,0.00015908093037800356,Cambodia
0.0,0.00028349498125291,0.00019936204146730463,0.00024271204806243973,Burkina Faso
0.0,7.48111756084068e-05,0.00010964912280701755,4.54516943937153e-05,Niger
0.0,7.973296347738094e-05,0.000129585326953748,6.635947381482434e-05,Azerbaijan
0.0,7.284246046081716e-05,0.000129585326953748,9.272145656317921e-05,North Macedonia
0.0,2.6577654492460313e-05,8.971291866028708e-05,2.99981182998521e-05,El Salvador
0.0,6.792067259184302e-05,0.0001594896331738437,9.09033887874306e-05,Dominican Republic
0.0,2.3624581771075832e-05,1.9936204146730462e-05,3.999749106646947e-05,Saint Kitts and Nevis
0.0,3.543687265661375e-05,6.977671451355662e-05,1.9089711645360428e-05,Macao
0.0,2.2640224197281007e-05,6.977671451355662e-05,2.8180050524103487e-05,Somalia
0.0,5.906145442768958e-06,3.9872408293460924e-05,1.7271643869611817e-05,San Marino
0.0,2.3624581771075832e-05,2.9904306220095695e-05,2.090777942110904e-05,Central African Republic
0.0,8.465475134635507e-05,9.968102073365231e-05,5.99962365997042e-05,Fiji
0.0,1.3781006033127569e-05,3.9872408293460924e-05,1.181744054236598e-05,Curacao
0.0,1.7718436328306875e-05,4.984051036682616e-05,9.090338878743061e-06,Republic of the Congo
0.0,9.942011495327747e-05,8.971291866028708e-05,8.090401602081324e-05,Namibia
0.0,6.988938773943268e-05,9.968102073365231e-05,7.635884658144171e-05,Togo
0.0,6.890503016563784e-05,0.00016945773524720893,7.635884658144171e-05,Brunei
0.0,4.232737567317753e-05,0.00013955342902711323,3.2725219963475015e-05,Barbados
0.0,5.5124024132510276e-05,6.977671451355662e-05,5.4542033272458364e-05,Bhutan
0.0,0.0001338726300360964,0.0002990430622009569,0.00018726098090210704,Syria
0.0,0.0003317285023688565,0.00013955342902711323,0.000377249063467837,Czechia
0.0,2.6577654492460313e-05,9.968102073365231e-06,1.3635508318114591e-05,Guyana
0.0,0.00011713855128158435,0.00017942583732057416,0.00011635633764791117,Gambia
0.0,7.579553318220164e-05,0.00019936204146730463,9.817565989042506e-05,Sierra Leone
0.0,4.921787868974132e-05,2.9904306220095695e-05,4.2724592730092384e-05,Moldova
0.0,6.004581200148441e-05,0.000388755980861244,6.726850770269866e-05,Libya
0.0,1.673407875451205e-05,6.977671451355662e-05,9.999372766617367e-06,Guadeloupe
0.0,1.2796648459332743e-05,0.0,1.0908406654491672e-05,Belize
0.0,8.859218164153438e-06,3.9872408293460924e-05,9.999372766617367e-06,Andorra
0.0,3.838994537799823e-05,2.9904306220095695e-05,4.908782994521253e-05,Kyrgyzstan
0.0,0.00014371620577404465,0.00019936204146730463,0.00016089899815375217,Botswana
0.0,3.937430295179306e-06,2.9904306220095695e-05,4.545169439371531e-06,Sint Maarten
0.0,1.1812290885537916e-05,4.984051036682616e-05,1.181744054236598e-05,Maldives
0.0,9.942011495327747e-05,0.00011961722488038278,8.908532101168199e-05,Jamaica
0.0,1.5749721180717224e-05,2.9904306220095695e-05,1.3635508318114591e-05,Bahamas
0.0,2.5593296918665487e-05,9.968102073365231e-06,2.7271016636229182e-05,Samoa
0.0,4.8233521115946494e-05,9.968102073365231e-05,4.9996863833086836e-05,French Guiana
0.0,2.8546369640049967e-05,9.968102073365231e-06,1.6362609981737508e-05,Suriname
0.0,9.843575737948265e-06,9.968102073365231e-06,8.181304990868754e-06,Bermuda
0.0,3.543687265661375e-05,9.968102073365231e-06,2.9089084411977793e-05,French Polynesia
0.0,2.7562012066255138e-05,1.9936204146730462e-05,1.8180677757486122e-05,Faroe Islands
0.0,4.331173324697236e-05,9.968102073365231e-06,4.363362661796669e-05,New Caledonia
0.0,4.528044839456201e-05,2.9904306220095695e-05,3.908845717859516e-05,Laos
0.0,7.874860590358612e-06,2.9904306220095695e-05,5.454203327245836e-06,Antigua and Barbuda
0.0,6.201452714907406e-05,0.00022926634768740032,5.908720271182989e-05,Afghanistan
0.0,2.6577654492460313e-05,2.9904306220095695e-05,1.9998745533234734e-05,Solomon Islands
0.0,8.859218164153438e-06,0.0,7.272271102994448e-06,Cayman Islands
0.0,3.248379993522927e-05,0.0,2.6361982748354876e-05,Greenland
0.0,2.460893934487066e-05,3.9872408293460924e-05,2.1816813308983345e-05,Burundi
0.0,2.165586662348618e-05,9.968102073365231e-06,1.3635508318114591e-05,GuineaBissau
0.0,6.792067259184302e-05,8.971291866028708e-05,5.4542033272458364e-05,Gabon
0.0,2.7562012066255138e-05,2.9904306220095695e-05,2.1816813308983345e-05,Eritrea
0.0,2.8546369640049967e-05,2.9904306220095695e-05,3.908845717859516e-05,Angola
0.0,3.937430295179306e-06,0.0,1.818067775748612e-06,Isle of Man
0.0,6.398324229666372e-05,5.980861244019139e-05,4.8178796057338224e-05,Haiti
0.0,9.843575737948265e-07,0.0,0.0,Montserrat
0.0009891196834817012,2.5593296918665487e-05,9.968102073365231e-06,1.9089711645360428e-05,Seychelles
0.0,4.9217878689741324e-06,2.9904306220095695e-05,6.363237215120143e-06,Aruba
0.0,4.9217878689741324e-06,0.0,5.454203327245836e-06,Saint Lucia
0.0,1.1812290885537916e-05,0.0,1.0908406654491672e-05,Cabo Verde
0.0,5.906145442768958e-06,0.0,9.090338878743061e-06,Palestinian Territory
0.0,2.0671509049691355e-05,0.0,1.5453576093863202e-05,Ivory Coast
0.0,2.0671509049691355e-05,1.9936204146730462e-05,1.3635508318114591e-05,Mauritania
0.0,1.673407875451205e-05,0.0,1.181744054236598e-05,Reunion
0.0,9.843575737948265e-07,3.9872408293460924e-05,9.09033887874306e-07,Gibraltar
0.0,5.906145442768958e-06,0.0,6.363237215120143e-06,Tonga
0.0,1.87027939021017e-05,1.9936204146730462e-05,2.7271016636229182e-05,Lesotho
0.0,4.9217878689741324e-06,1.9936204146730462e-05,9.090338878743061e-06,Djibouti
0.0,4.9217878689741324e-06,9.968102073365231e-06,1.818067775748612e-06,Martinique
0.0,3.937430295179306e-06,0.0,3.636135551497224e-06,Palau
0.0,1.968715147589653e-06,2.9904306220095695e-05,9.09033887874306e-07,Vatican
0.0,1.968715147589653e-06,0.0,9.09033887874306e-07,Turks and Caicos Islands
0.0,9.843575737948265e-07,0.0,2.727101663622918e-06,Saint Vincent and the Grenadines
0.0,0.0,0.0,1.818067775748612e-06,Tuvalu
0.0,0.0,0.0,9.09033887874306e-07,Aland Islands
0.0,0.0,9.968102073365231e-06,0.0,British Virgin Islands
